EventObject_id	Name	ObjectType	Reference	ReferenceType
1105170362585	1104750507020	gopher_id	AAFB02001912	accession
1105170362586	1104750513760	gopher_id	AAFB02001913	accession
1105170362587	1104750511700	gopher_id	AAFB02001914	accession
1105170362588	1104750511976	gopher_id	AAFB02001915	accession
1105170362589	1104750513104	gopher_id	AAFB02001916	accession
1105170362590	1104750515917	gopher_id	AAFB02001917	accession
1105170362591	1104750511354	gopher_id	AAFB02001918	accession
1105170362592	1104750505445	gopher_id	AAFB02001919	accession
1105170362593	1104750506277	gopher_id	AAFB02001920	accession
1105170362594	1104750514819	gopher_id	AAFB02001921	accession
1105170362595	1104750512696	gopher_id	AAFB02001922	accession
1105170362596	1104750511186	gopher_id	AAFB02001923	accession
1105170362597	1104750511534	gopher_id	AAFB02001924	accession
1105170362598	1104750514671	gopher_id	AAFB02001925	accession
1105170362599	1104750515197	gopher_id	AAFB02001926	accession
1105170362600	1104750515883	gopher_id	AAFB02001927	accession
1105170362601	1104750504767	gopher_id	AAFB02001928	accession
1105170362602	1104750515645	gopher_id	AAFB02001929	accession
1105170362603	1104750511612	gopher_id	AAFB02001930	accession
1105170362604	1104750513306	gopher_id	AAFB02001931	accession
1105170362605	1104750515673	gopher_id	AAFB02001932	accession
1105170362606	1104750507300	gopher_id	AAFB02001933	accession
1105170362607	1104750507716	gopher_id	AAFB02001934	accession
1105170362608	1104750509046	gopher_id	AAFB02001935	accession
1105170362609	1104750506263	gopher_id	AAFB02001936	accession
1105170362610	1104750513064	gopher_id	AAFB02001937	accession
1105170362611	1104750504643	gopher_id	AAFB02001938	accession
1105170362612	1104750513498	gopher_id	AAFB02001939	accession
1105170362613	1104750505675	gopher_id	AAFB02001940	accession
1105170362614	1104750505717	gopher_id	AAFB02001941	accession
1105170362615	1104750512156	gopher_id	AAFB02001942	accession
1105170362616	1104750506209	gopher_id	AAFB02001943	accession
1105170362617	1104750506757	gopher_id	AAFB02001944	accession
1105170362618	1104750511154	gopher_id	AAFB02001945	accession
1105170362619	1104750511930	gopher_id	AAFB02001946	accession
1105170362620	1104750508068	gopher_id	AAFB02001947	accession
1105170362621	1104750507880	gopher_id	AAFB02001948	accession
1105170362622	1104750505871	gopher_id	AAFB02001949	accession
1105170362623	1104750512078	gopher_id	AAFB02001950	accession
1105170362624	1104750507870	gopher_id	AAFB02001951	accession
1105170362625	1104750510256	gopher_id	AAFB02001952	accession
1105170362626	1104750506613	gopher_id	AAFB02001953	accession
1105170362627	1104750511422	gopher_id	AAFB02001954	accession
1105170362628	1104750508550	gopher_id	AAFB02001955	accession
1105170362629	1104750514467	gopher_id	AAFB02001956	accession
1105170362630	1104750506687	gopher_id	AAFB02001957	accession
1105170362631	1104750506831	gopher_id	AAFB02001958	accession
1105170362632	1104750504725	gopher_id	AAFB02001959	accession
1105170362633	1104750515969	gopher_id	AAFB02001960	accession
1105170362634	1104750513718	gopher_id	AAFB02001961	accession
1105170362635	1104750513220	gopher_id	AAFB02001962	accession
1105170362636	1104750508110	gopher_id	AAFB02001963	accession
1105170362637	1104750512338	gopher_id	AAFB02001964	accession
1105170362638	1104750505403	gopher_id	AAFB02001965	accession
1105170362639	1104750505439	gopher_id	AAFB02001966	accession
1105170362640	1104750506523	gopher_id	AAFB02001967	accession
1105170362641	1104750511808	gopher_id	AAFB02001968	accession
1105170362642	1104750516127	gopher_id	AAFB02001969	accession
1105170362643	1104750507616	gopher_id	AAFB02001970	accession
1105170362644	1104750514180	gopher_id	AAFB02001971	accession
1105170362645	1104750511452	gopher_id	AAFB02001972	accession
1105170362646	1104750509028	gopher_id	AAFB02001973	accession
1105170362647	1104750508194	gopher_id	AAFB02001974	accession
1105170362648	1104750513884	gopher_id	AAFB02001975	accession
1105170362649	1104750505939	gopher_id	AAFB02001976	accession
1105170362650	1104750510074	gopher_id	AAFB02001977	accession
1105170362651	1104750515617	gopher_id	AAFB02001978	accession
1105170362652	1104750512062	gopher_id	AAFB02001979	accession
1105170362653	1104750512594	gopher_id	AAFB02001980	accession
1105170362654	1104750504695	gopher_id	AAFB02001981	accession
1105170362655	1104750508814	gopher_id	AAFB02001982	accession
1105170362656	1104750512040	gopher_id	AAFB02001983	accession
1105170362657	1104750512934	gopher_id	AAFB02001984	accession
1105170362658	1104750505027	gopher_id	AAFB02001985	accession
1105170362659	1104750507656	gopher_id	AAFB02001986	accession
1105170362660	1104750509072	gopher_id	AAFB02001987	accession
1105170362661	1104750507972	gopher_id	AAFB02001988	accession
1105170362662	1104750505713	gopher_id	AAFB02001989	accession
1105170362663	1104750511644	gopher_id	AAFB02001990	accession
1105170362664	1104750512320	gopher_id	AAFB02001991	accession
1105170362665	1104750513308	gopher_id	AAFB02001992	accession
1105170362666	1104750506733	gopher_id	AAFB02001993	accession
1105170362667	1104750504895	gopher_id	AAFB02001994	accession
1105170362668	1104750504727	gopher_id	AAFB02001995	accession
1105170362669	1104750504861	gopher_id	AAFB02001996	accession
1105170362670	1104750510086	gopher_id	AAFB02001997	accession
1105170362671	1104750514132	gopher_id	AAFB02001998	accession
1105170362672	1104750515405	gopher_id	AAFB02001999	accession
1105170362673	1104750507522	gopher_id	AAFB02002000	accession
1105170362674	1104750510046	gopher_id	AAFB02002001	accession
1105170362675	1104750513860	gopher_id	AAFB02002002	accession
1105170362676	1104750508340	gopher_id	AAFB02002003	accession
1105170362677	1104750506715	gopher_id	AAFB02002004	accession
1105170362678	1104750513656	gopher_id	AAFB02002005	accession
1105170362679	1104750508278	gopher_id	AAFB02002006	accession
1105170362680	1104750514120	gopher_id	AAFB02002007	accession
1105170362681	1104750514933	gopher_id	AAFB02002008	accession
1105170362682	1104750512406	gopher_id	AAFB02002009	accession
1105170362683	1104750505387	gopher_id	AAFB02002010	accession
1105170362684	1104750507690	gopher_id	AAFB02002011	accession
1105170362685	1104750505529	gopher_id	AAFB02002012	accession
1105170362686	1104750510426	gopher_id	AAFB02002013	accession
1105170362687	1104750508058	gopher_id	AAFB02002014	accession
1105170362688	1104750510586	gopher_id	AAFB02002015	accession
1105170362689	1104750505705	gopher_id	AAFB02002016	accession
1105170362690	1104750513374	gopher_id	AAFB02002017	accession
1105170362691	1104750514815	gopher_id	AAFB02002018	accession
1105170362692	1104750514437	gopher_id	AAFB02002019	accession
1105170362693	1104750511098	gopher_id	AAFB02002020	accession
1105170362694	1104750515619	gopher_id	AAFB02002021	accession
1105170362695	1104750514855	gopher_id	AAFB02002022	accession
1105170362696	1104750512162	gopher_id	AAFB02002023	accession
1105170362697	1104750509174	gopher_id	AAFB02002024	accession
1105170362698	1104750514959	gopher_id	AAFB02002025	accession
1105170362699	1104750506665	gopher_id	AAFB02002026	accession
1105170362700	1104750512362	gopher_id	AAFB02002027	accession
1105170362701	1104750505411	gopher_id	AAFB02002028	accession
1105170362702	1104750513800	gopher_id	AAFB02002029	accession
1105170362703	1104750513270	gopher_id	AAFB02002030	accession
1105170362704	1104750508768	gopher_id	AAFB02002031	accession
1105170362705	1104750505055	gopher_id	AAFB02002032	accession
1105170362706	1104750506857	gopher_id	AAFB02002033	accession
1105170362707	1104750510326	gopher_id	AAFB02002034	accession
1105170362708	1104750505785	gopher_id	AAFB02002035	accession
1105170362709	1104750504683	gopher_id	AAFB02002036	accession
1105170362710	1104750510200	gopher_id	AAFB02002037	accession
1105170362711	1104750515643	gopher_id	AAFB02002038	accession
1105170362712	1104750510554	gopher_id	AAFB02002039	accession
1105170362713	1104750510144	gopher_id	AAFB02002040	accession
1105170362714	1104750516237	gopher_id	AAFB02002041	accession
1105170362715	1104750508944	gopher_id	AAFB02002042	accession
1105170362716	1104750506021	gopher_id	AAFB02002043	accession
1105170362717	1104750505363	gopher_id	AAFB02002044	accession
1105170362718	1104750515337	gopher_id	AAFB02002045	accession
1105170362719	1104750512760	gopher_id	AAFB02002046	accession
1105170362720	1104750512146	gopher_id	AAFB02002047	accession
1105170362721	1104750511960	gopher_id	AAFB02002048	accession
1105170362722	1104750515973	gopher_id	AAFB02002049	accession
1105170362723	1104750515065	gopher_id	AAFB02002050	accession
1105170362724	1104750511642	gopher_id	AAFB02002051	accession
1105170362725	1104750514431	gopher_id	AAFB02002052	accession
1105170362726	1104750514012	gopher_id	AAFB02002053	accession
1105170362727	1104750505787	gopher_id	AAFB02002054	accession
1105170362728	1104750510172	gopher_id	AAFB02002055	accession
1105170362729	1104750507068	gopher_id	AAFB02002056	accession
1105170362730	1104750507466	gopher_id	AAFB02002057	accession
1105170362731	1104750506135	gopher_id	AAFB02002058	accession
1105170362732	1104750515435	gopher_id	AAFB02002059	accession
1105170362733	1104750515715	gopher_id	AAFB02002060	accession
1105170362734	1104750508128	gopher_id	AAFB02002061	accession
1105170362735	1104750512216	gopher_id	AAFB02002062	accession
1105170362736	1104750515251	gopher_id	AAFB02002063	accession
1105170362737	1104750513234	gopher_id	AAFB02002064	accession
1105170362738	1104750507050	gopher_id	AAFB02002065	accession
1105170362739	1104750505583	gopher_id	AAFB02002066	accession
1105170362740	1104750505483	gopher_id	AAFB02002067	accession
1105170362741	1104750506269	gopher_id	AAFB02002068	accession
1105170362742	1104750513874	gopher_id	AAFB02002069	accession
1105170362743	1104750504101	gopher_id	AAFB02002070	accession
1105170362744	1104750511706	gopher_id	AAFB02002071	accession
1105170362745	1104750511712	gopher_id	AAFB02002072	accession
1105170362746	1104750515707	gopher_id	AAFB02002073	accession
1105170362747	1104750511966	gopher_id	AAFB02002074	accession
1105170362748	1104750508584	gopher_id	AAFB02002075	accession
1105170362749	1104750516219	gopher_id	AAFB02002076	accession
1105170362750	1104750510154	gopher_id	AAFB02002077	accession
1105170362751	1104750511574	gopher_id	AAFB02002078	accession
1105170362752	1104750513582	gopher_id	AAFB02002079	accession
1105170362753	1104750506719	gopher_id	AAFB02002080	accession
1105170362754	1104750512076	gopher_id	AAFB02002081	accession
1105170362755	1104750508816	gopher_id	AAFB02002082	accession
1105170362756	1104750505869	gopher_id	AAFB02002083	accession
1105170362757	1104750511380	gopher_id	AAFB02002084	accession
1105170362758	1104750514551	gopher_id	AAFB02002085	accession
1105170362759	1104750507888	gopher_id	AAFB02002086	accession
1105170362760	1104750513692	gopher_id	AAFB02002087	accession
1105170362761	1104750513332	gopher_id	AAFB02002088	accession
1105170362762	1104750507374	gopher_id	AAFB02002089	accession
1105170362763	1104750513936	gopher_id	AAFB02002090	accession
1105170362764	1104750507220	gopher_id	AAFB02002091	accession
1105170362765	1104750511086	gopher_id	AAFB02002092	accession
1105170362766	1104750512872	gopher_id	AAFB02002093	accession
1105170362767	1104750508702	gopher_id	AAFB02002094	accession
1105170362768	1104750511486	gopher_id	AAFB02002095	accession
1105170362769	1104750513020	gopher_id	AAFB02002096	accession
1105170362770	1104750508450	gopher_id	AAFB02002097	accession
1105170362771	1104750505485	gopher_id	AAFB02002098	accession
1105170362772	1104750504919	gopher_id	AAFB02002099	accession
1105170362773	1104750514579	gopher_id	AAFB02002100	accession
1105170362774	1104750508404	gopher_id	AAFB02002101	accession
1105170362775	1104750506299	gopher_id	AAFB02002102	accession
1105170362776	1104750510136	gopher_id	AAFB02002103	accession
1105170362777	1104750511032	gopher_id	AAFB02002104	accession
1105170362778	1104750507424	gopher_id	AAFB02002105	accession
1105170362779	1104750515923	gopher_id	AAFB02002106	accession
1105170362780	1104750508704	gopher_id	AAFB02002107	accession
1105170362781	1104750511396	gopher_id	AAFB02002108	accession
1105170362782	1104750506841	gopher_id	AAFB02002109	accession
1105170362783	1104750506205	gopher_id	AAFB02002110	accession
1105170362784	1104750511744	gopher_id	AAFB02002111	accession
1105170362785	1104750508402	gopher_id	AAFB02002112	accession
1105170362786	1104750512072	gopher_id	AAFB02002113	accession
1105170362787	1104750511190	gopher_id	AAFB02002114	accession
1105170362788	1104750508708	gopher_id	AAFB02002115	accession
1105170362789	1104750513366	gopher_id	AAFB02002116	accession
1105170362790	1104750505047	gopher_id	AAFB02002117	accession
1105170362791	1104750505757	gopher_id	AAFB02002118	accession
1105170362792	1104750513584	gopher_id	AAFB02002119	accession
1105170362793	1104750513886	gopher_id	AAFB02002120	accession
1105170362794	1104750510328	gopher_id	AAFB02002121	accession
1105170362795	1104750512384	gopher_id	AAFB02002122	accession
1105170362796	1104750515109	gopher_id	AAFB02002123	accession
1105170362797	1104750506627	gopher_id	AAFB02002124	accession
1105170362798	1104750515469	gopher_id	AAFB02002125	accession
1105170362799	1104750508326	gopher_id	AAFB02002126	accession
1105170362800	1104750515519	gopher_id	AAFB02002127	accession
1105170362801	1104750506137	gopher_id	AAFB02002128	accession
1105170362802	1104750512036	gopher_id	AAFB02002129	accession
1105170362803	1104750506237	gopher_id	AAFB02002130	accession
1105170362804	1104750511790	gopher_id	AAFB02002131	accession
1105170362805	1104750512664	gopher_id	AAFB02002132	accession
1105170362806	1104750507270	gopher_id	AAFB02002133	accession
1105170362807	1104750506281	gopher_id	AAFB02002134	accession
1105170362808	1104750513062	gopher_id	AAFB02002135	accession
1105170362809	1104750514649	gopher_id	AAFB02002136	accession
1105170362810	1104750512580	gopher_id	AAFB02002137	accession
1105170362811	1104750510476	gopher_id	AAFB02002138	accession
1105170362812	1104750506773	gopher_id	AAFB02002139	accession
1105170362813	1104750506563	gopher_id	AAFB02002140	accession
1105170362814	1104750506477	gopher_id	AAFB02002141	accession
1105170362815	1104750511632	gopher_id	AAFB02002142	accession
1105170362816	1104750516169	gopher_id	AAFB02002143	accession
1105170362817	1104750511572	gopher_id	AAFB02002144	accession
1105170362818	1104750506795	gopher_id	AAFB02002145	accession
1105170362819	1104750504639	gopher_id	AAFB02002146	accession
1105170362820	1104750511822	gopher_id	AAFB02002147	accession
1105170362821	1104750506813	gopher_id	AAFB02002148	accession
1105170362822	1104750505829	gopher_id	AAFB02002149	accession
1105170362823	1104750508018	gopher_id	AAFB02002150	accession
1105170362824	1104750507700	gopher_id	AAFB02002151	accession
1105170362825	1104750506689	gopher_id	AAFB02002152	accession
1105170362826	1104750507098	gopher_id	AAFB02002153	accession
1105170362827	1104750507234	gopher_id	AAFB02002154	accession
1105170362828	1104750513450	gopher_id	AAFB02002155	accession
1105170362829	1104750507792	gopher_id	AAFB02002156	accession
1105170362830	1104750507070	gopher_id	AAFB02002157	accession
1105170362831	1104750507578	gopher_id	AAFB02002158	accession
1105170362832	1104750504997	gopher_id	AAFB02002159	accession
1105170362833	1104750512918	gopher_id	AAFB02002160	accession
1105170362834	1104750506369	gopher_id	AAFB02002161	accession
1105170362835	1104750512030	gopher_id	AAFB02002162	accession
1105170362836	1104750514821	gopher_id	AAFB02002163	accession
1105170362837	1104750506807	gopher_id	AAFB02002164	accession
1105170362838	1104750506465	gopher_id	AAFB02002165	accession
1105170362839	1104750513900	gopher_id	AAFB02002166	accession
1105170362840	1104750505097	gopher_id	AAFB02002167	accession
1105170362841	1104750508588	gopher_id	AAFB02002168	accession
1105170362842	1104750515393	gopher_id	AAFB02002169	accession
1105170362843	1104750514615	gopher_id	AAFB02002170	accession
1105170362844	1104750515757	gopher_id	AAFB02002171	accession
1105170362845	1104750513534	gopher_id	AAFB02002172	accession
1105170362846	1104750505493	gopher_id	AAFB02002173	accession
